element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_id
197,148,15,0,False,2025-12-06T15:00:00Z,2.0,1.0,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-192,16611,86,278,197
197,153,10,7,True,2025-12-13T17:30:00Z,2.0,3.0,16,False,13,1,0,0,0,0,0,0,0,0,0,0,16,32.6,0.8,17.0,5.0,0,0,0,0,0,0.39,0.0,0.39,0.0,38,385,18205,974,589,197
197,162,4,1,False,2025-12-20T15:00:00Z,1.0,1.0,17,False,13,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.3,0.0,0.2,2,0,0,2,0,0.0,0.0,0.0,0.34,38,15965,41786,16908,943,197
197,173,9,0,True,2025-12-27T15:00:00Z,0.0,0.0,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,4281,49594,6073,1792,197
197,183,15,0,True,2025-12-30T19:30:00Z,1.0,3.0,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-858,41543,1687,2545,197
197,193,6,1,False,2026-01-03T15:00:00Z,2.0,0.0,20,False,35,0,0,0,0,0,0,0,0,0,0,0,2,2.6,0.5,7.0,1.0,2,1,1,3,0,0.13,0.0,0.13,0.12,38,-661,37017,973,1634,197
197,204,14,1,True,2026-01-07T20:15:00Z,2.0,2.0,21,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.02,38,-848,36194,778,1626,197
197,215,12,0,False,2026-01-17T15:00:00Z,1.0,1.0,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-325,36132,1287,1612,197
197,224,18,0,True,2026-01-24T15:00:00Z,2.0,2.0,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-1110,34978,227,1337,197
197,238,17,0,False,2026-02-02T20:00:00Z,3.0,0.0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-1409,33686,223,1632,197
197,244,19,0,True,2026-02-07T15:00:00Z,0.0,2.0,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-2234,31359,45,2279,197
197,254,8,0,False,2026-02-11T19:40:00Z,2.0,3.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-2083,29250,0,2083,197
197,263,7,0,False,2026-02-21T15:00:00Z,1.0,1.0,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-1602,27825,0,1602,197
197,274,5,0,True,2026-02-28T15:00:00Z,3.0,4.0,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-927,26915,0,927,197
197,284,9,0,False,2026-03-03T19:30:00Z,2.0,0.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-967,25954,0,967,197
197,293,4,0,True,2026-03-14T15:00:00Z,0.0,0.0,30,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-945,25046,0,945,197
197,305,10,0,False,2026-03-21T15:00:00Z,3.0,1.0,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-729,23640,0,729,197
197,313,6,0,True,2026-04-11T14:00:00Z,0.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-724,23631,0,724,197
197,329,16,0,False,2026-04-19T13:00:00Z,4.0,1.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-689,22742,0,689,197
197,334,13,0,True,2026-04-22T19:00:00Z,,,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-689,22742,0,689,197
198,6,18,0,False,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,251170,0,0,198
198,14,17,0,True,2025-08-23T14:00:00Z,2.0,0.0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-21156,236961,3280,24436,198
198,26,14,0,False,2025-08-30T14:00:00Z,3.0,2.0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-35080,199567,806,35886,198
198,34,12,0,True,2025-09-14T13:00:00Z,0.0,1.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,10156,240325,37691,27535,198
198,44,16,0,True,2025-09-20T14:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,6146,231913,23191,17045,198
198,57,13,0,False,2025-09-27T14:00:00Z,5.0,1.0,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-4429,227011,13130,17559,198
198,62,2,1,False,2025-10-05T13:00:00Z,2.0,1.0,7,False,90,0,0,0,2,0,0,0,0,0,0,0,6,17.6,0.9,0.0,1.9,4,4,3,7,1,0.0,0.01,0.01,1.37,39,-7976,218661,5438,13414,198
198,72,11,8,True,2025-10-18T14:00:00Z,2.0,0.0,8,False,90,0,0,1,0,0,0,0,0,0,0,0,23,18.4,0.3,0.0,1.9,11,2,0,11,1,0.0,0.0,0.0,2.63,39,-4175,215927,7709,11884,198
198,90,20,1,False,2025-10-26T14:00:00Z,2.0,3.0,9,False,90,0,0,0,2,0,0,0,0,0,0,0,4,16.0,0.6,0.0,1.7,9,1,0,9,1,0.0,0.0,0.0,2.52,39,4552,223064,10748,6196,198
198,92,1,3,True,2025-11-01T15:00:00Z,0.0,2.0,10,False,90,0,0,0,2,0,0,0,0,0,0,0,20,36.2,1.3,0.0,3.8,19,2,0,19,1,0.0,0.01,0.01,2.42,39,-1828,221462,7158,8986,198
198,110,19,3,False,2025-11-08T15:00:00Z,3.0,2.0,11,False,90,0,0,0,3,0,0,0,0,0,0,0,5,25.4,1.0,0.0,2.6,9,4,1,10,1,0.0,0.0,0.0,3.02,39,2140,224377,7941,5801,198
198,114,7,1,True,2025-11-22T12:30:00Z,0.0,2.0,12,False,90,0,0,0,2,0,0,0,0,0,0,0,6,20.6,0.4,0.0,2.1,5,5,2,7,1,0.0,0.0,0.0,1.72,39,1016,226117,7885,6869,198
198,122,5,0,False,2025-11-29T15:00:00Z,3.0,1.0,13,False,90,0,0,0,3,0,0,0,1,0,0,0,-9,9.4,0.3,0.0,1.0,7,2,0,7,1,0.0,0.01,0.01,3.06,39,-3212,224409,2873,6085,198
198,134,8,0,True,2025-12-03T19:30:00Z,0.0,1.0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-2459,220415,2262,4721,198
198,148,15,0,False,2025-12-06T15:00:00Z,2.0,1.0,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-13991,204193,489,14480,198
198,153,10,1,True,2025-12-13T17:30:00Z,2.0,3.0,16,False,76,0,0,0,3,0,0,0,0,0,0,0,4,6.2,3.8,0.0,1.0,1,4,3,4,1,0.0,0.08,0.08,2.23,39,-32892,171309,136,33028,198
198,162,4,0,False,2025-12-20T15:00:00Z,1.0,1.0,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-15400,156828,110,15510,198
198,173,9,0,True,2025-12-27T15:00:00Z,0.0,0.0,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-10254,146029,113,10367,198
198,183,15,0,True,2025-12-30T19:30:00Z,1.0,3.0,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-8145,138212,49,8194,198
198,193,6,0,False,2026-01-03T15:00:00Z,2.0,0.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-3567,136071,112,3679,198
198,204,14,0,True,2026-01-07T20:15:00Z,2.0,2.0,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-3580,132513,29,3609,198
198,215,12,4,False,2026-01-17T15:00:00Z,1.0,1.0,22,False,90,0,0,0,1,0,0,0,0,0,0,0,7,26.6,0.0,0.0,2.7,10,2,1,11,1,0.0,0.0,0.0,3.18,39,-2832,129909,335,3167,198
198,224,18,7,True,2026-01-24T15:00:00Z,2.0,2.0,23,False,90,1,0,0,2,0,0,0,0,0,0,0,18,44.6,0.3,52.0,9.7,6,1,1,7,1,0.61,0.0,0.61,2.05,39,-528,129638,712,1240,198
198,238,17,-2,False,2026-02-02T20:00:00Z,3.0,0.0,24,False,45,0,0,0,2,1,0,0,0,0,0,0,-3,4.2,0.9,0.0,0.5,4,2,1,5,1,0.0,0.0,0.0,0.68,39,1018,131026,2842,1824,198
198,244,19,0,True,2026-02-07T15:00:00Z,0.0,2.0,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-308,130649,1233,1541,198
198,254,8,0,False,2026-02-11T19:40:00Z,2.0,3.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-1304,129240,800,2104,198
198,263,7,0,False,2026-02-21T15:00:00Z,1.0,1.0,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-3558,125753,101,3659,198
198,274,5,0,True,2026-02-28T15:00:00Z,3.0,4.0,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-2202,123666,89,2291,198
198,284,9,0,False,2026-03-03T19:30:00Z,2.0,0.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-2214,121400,49,2263,198
198,293,4,0,True,2026-03-14T15:00:00Z,0.0,0.0,30,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-2002,119485,52,2054,198
198,305,10,0,False,2026-03-21T15:00:00Z,3.0,1.0,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-1926,115702,107,2033,198
198,313,6,0,True,2026-04-11T14:00:00Z,0.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-984,116794,274,1258,198
198,329,16,0,False,2026-04-19T13:00:00Z,4.0,1.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-912,115706,188,1100,198
198,334,13,0,True,2026-04-22T19:00:00Z,,,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-912,115706,188,1100,198
199,6,18,0,False,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,12556,0,0,199
199,14,17,1,True,2025-08-23T14:00:00Z,2.0,0.0,2,False,7,0,0,0,0,0,0,0,0,0,0,0,6,6.0,0.0,0.0,0.6,2,0,1,3,0,0.0,0.0,0.0,0.11,40,-1214,14603,358,1572,199
199,26,14,1,False,2025-08-30T14:00:00Z,3.0,2.0,3,False,7,0,0,0,1,0,0,0,0,0,0,0,1,3.0,0.0,0.0,0.3,2,1,0,2,0,0.0,0.0,0.0,1.06,40,-930,15013,493,1423,199
199,34,12,1,True,2025-09-14T13:00:00Z,0.0,1.0,4,False,4,0,0,0,1,0,0,0,0,0,0,0,-1,2.0,0.0,0.0,0.2,1,0,0,1,0,0.0,0.0,0.0,1.0,40,-743,15116,406,1149,199
199,44,16,0,True,2025-09-20T14:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-311,15301,439,750,199
199,57,13,0,False,2025-09-27T14:00:00Z,5.0,1.0,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-538,15144,299,837,199
199,62,2,1,False,2025-10-05T13:00:00Z,2.0,1.0,7,False,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0,0,0,0,0.0,0.0,0.0,0.0,39,5091,22460,6345,1254,199
199,72,11,0,True,2025-10-18T14:00:00Z,2.0,0.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,3975,26337,5725,1750,199
199,90,20,0,False,2025-10-26T14:00:00Z,2.0,3.0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-763,25390,626,1389,199
199,92,1,0,True,2025-11-01T15:00:00Z,0.0,2.0,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-855,24766,332,1187,199
199,110,19,0,False,2025-11-08T15:00:00Z,3.0,2.0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-798,24105,157,955,199
199,114,7,0,True,2025-11-22T12:30:00Z,0.0,2.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-785,23624,129,914,199
199,122,5,0,False,2025-11-29T15:00:00Z,3.0,1.0,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-689,23014,53,742,199
199,134,8,0,True,2025-12-03T19:30:00Z,0.0,1.0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-408,22809,47,455,199
199,148,15,1,False,2025-12-06T15:00:00Z,2.0,1.0,15,False,45,0,0,0,0,0,0,0,0,0,0,0,5,13.8,0.3,2.0,1.6,7,1,1,8,0,0.0,0.01,0.01,0.37,39,-496,22434,64,560,199
199,153,10,0,True,2025-12-13T17:30:00Z,2.0,3.0,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-1111,21514,224,1335,199
199,162,4,2,False,2025-12-20T15:00:00Z,1.0,1.0,17,False,90,0,0,0,1,0,0,0,0,0,0,0,5,17.4,0.2,0.0,1.8,9,2,0,9,1,0.0,0.01,0.01,1.41,39,-346,21316,236,582,199
199,173,9,0,True,2025-12-27T15:00:00Z,0.0,0.0,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,839,24002,1365,526,199
199,183,15,0,True,2025-12-30T19:30:00Z,1.0,3.0,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-1206,21177,86,1292,199
199,193,6,0,False,2026-01-03T15:00:00Z,2.0,0.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-701,20530,38,739,199
199,204,14,0,True,2026-01-07T20:15:00Z,2.0,2.0,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-667,19872,33,700,199
199,215,12,0,False,2026-01-17T15:00:00Z,1.0,1.0,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-573,19320,182,755,199
199,224,18,0,True,2026-01-24T15:00:00Z,2.0,2.0,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-329,18999,61,390,199
199,238,17,0,False,2026-02-02T20:00:00Z,3.0,0.0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-240,18819,168,408,199
199,244,19,0,True,2026-02-07T15:00:00Z,0.0,2.0,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,102,19045,312,210,199
199,254,8,3,False,2026-02-11T19:40:00Z,2.0,3.0,26,False,90,0,0,0,2,0,0,0,0,0,0,0,3,25.0,0.2,2.0,2.7,13,2,0,13,1,0.0,0.0,0.0,1.8,38,11,19320,309,298,199
199,263,7,4,False,2026-02-21T15:00:00Z,1.0,1.0,27,False,90,0,0,0,1,0,0,0,0,0,0,0,12,21.4,0.2,2.0,2.4,10,1,1,11,1,0.0,0.0,0.0,1.99,38,708,20117,995,287,199
199,274,5,2,True,2026-02-28T15:00:00Z,3.0,4.0,28,False,90,0,0,0,4,0,0,0,0,0,0,0,-5,19.8,0.0,9.0,2.9,13,1,0,13,1,0.08,0.0,0.08,2.25,38,2557,23043,2942,385,199
199,284,9,3,False,2026-03-03T19:30:00Z,2.0,0.0,29,False,56,0,0,0,1,0,0,0,0,0,0,0,6,30.2,0.3,2.0,3.3,10,1,1,11,1,0.0,0.0,0.0,0.81,38,1801,24761,2434,633,199
199,293,4,1,True,2026-03-14T15:00:00Z,0.0,0.0,30,False,16,0,0,0,0,0,0,0,0,0,0,0,5,8.6,0.0,2.0,1.1,5,1,0,5,0,0.0,0.0,0.0,0.88,38,3187,28205,4106,919,199
199,305,10,0,False,2026-03-21T15:00:00Z,3.0,1.0,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,549,29688,1477,928,199
199,313,6,0,True,2026-04-11T14:00:00Z,0.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-200,28546,866,1066,199
199,329,16,0,False,2026-04-19T13:00:00Z,4.0,1.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-1157,27128,79,1236,199
199,334,13,0,True,2026-04-22T19:00:00Z,,,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-1157,27128,79,1236,199
200,6,18,2,False,2025-08-16T14:00:00Z,3.0,0.0,1,False,84,0,0,0,3,0,0,0,0,0,0,0,9,7.0,26.2,32.0,6.5,0,4,0,4,1,0.44,0.36,0.8,2.32,55,0,10479,0,0,200
200,14,17,13,True,2025-08-23T14:00:00Z,2.0,0.0,2,False,90,1,1,1,0,0,0,0,0,0,0,2,39,58.4,14.6,28.0,10.1,1,7,3,11,1,0.77,0.02,0.79,0.77,55,533,14201,2572,2039,200
200,26,14,6,False,2025-08-30T14:00:00Z,3.0,2.0,3,False,90,1,0,0,3,0,0,0,1,0,0,0,21,40.8,0.8,35.0,7.7,4,2,0,6,1,0.38,0.01,0.39,3.63,55,20194,47871,26929,6735,200
200,34,12,3,True,2025-09-14T13:00:00Z,0.0,1.0,4,False,88,0,0,1,0,0,0,0,0,0,0,0,6,9.4,0.5,1.0,1.1,3,6,2,11,1,0.11,0.0,0.11,1.51,55,44376,110509,63312,18936,200
200,44,16,10,True,2025-09-20T14:00:00Z,1.0,1.0,5,False,90,1,0,0,1,0,0,0,0,0,0,3,37,52.4,19.7,55.0,12.7,2,3,1,6,1,0.36,0.14,0.5,1.1,55,62802,185340,77980,15178,200
200,57,13,6,False,2025-09-27T14:00:00Z,5.0,1.0,6,False,87,1,0,0,3,0,0,0,1,0,0,0,30,45.4,36.5,19.0,10.1,4,4,2,10,1,0.1,0.08,0.18,1.41,56,148345,341577,192400,44055,200
200,62,2,1,False,2025-10-05T13:00:00Z,2.0,1.0,7,False,58,0,0,0,1,0,0,0,0,0,0,0,2,5.6,2.1,4.0,1.2,0,3,4,7,1,0.0,0.01,0.01,0.99,57,411927,777288,439801,27874,200
200,72,11,2,True,2025-10-18T14:00:00Z,2.0,0.0,8,False,82,0,0,1,0,0,0,0,1,0,0,0,2,0.0,1.9,0.0,0.1,1,6,0,7,1,0.0,0.0,0.0,2.29,57,57097,826977,168379,111282,200
200,90,20,2,False,2025-10-26T14:00:00Z,2.0,3.0,9,False,76,0,0,0,2,0,0,0,0,0,0,0,8,8.8,13.2,19.0,4.1,1,5,2,8,1,0.08,0.02,0.1,2.28,57,67937,904008,121896,53959,200
200,92,1,2,True,2025-11-01T15:00:00Z,0.0,2.0,10,False,61,0,0,0,2,0,0,0,0,0,0,0,4,0.0,1.0,0.0,0.0,0,2,0,2,1,0.0,0.0,0.0,2.3,57,-113381,776605,32099,145480,200
200,110,19,2,False,2025-11-08T15:00:00Z,3.0,2.0,11,False,80,0,0,0,2,0,0,0,0,0,0,0,8,7.8,43.2,11.0,6.2,1,5,0,6,1,0.03,0.55,0.58,2.06,57,-74359,713858,22025,96384,200
200,114,7,2,True,2025-11-22T12:30:00Z,0.0,2.0,12,False,71,0,0,0,1,0,0,0,0,0,0,0,5,7.6,24.3,12.0,4.4,0,2,2,4,1,0.16,0.01,0.17,0.81,56,-100656,605985,8328,108984,200
200,122,5,4,False,2025-11-29T15:00:00Z,3.0,1.0,13,False,15,0,1,0,3,0,0,0,0,0,0,0,13,0.2,1.3,2.0,0.4,0,0,0,0,0,0.0,0.0,0.0,1.55,55,-82475,520283,5471,87946,200
200,134,8,1,True,2025-12-03T19:30:00Z,0.0,1.0,14,False,57,0,0,0,1,0,0,0,0,0,0,0,1,5.6,3.3,21.0,3.0,3,2,0,5,1,0.06,0.01,0.07,0.59,55,-37880,496815,4977,42857,200
200,148,15,1,False,2025-12-06T15:00:00Z,2.0,1.0,15,False,4,0,0,0,0,0,0,0,0,0,0,0,3,4.2,14.0,0.0,1.8,0,0,1,1,0,0.0,0.03,0.03,0.04,54,-56795,440039,2389,59184,200
200,153,10,1,True,2025-12-13T17:30:00Z,2.0,3.0,16,False,13,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-102213,339635,5164,107377,200
200,162,4,2,False,2025-12-20T15:00:00Z,1.0,1.0,17,False,76,0,0,0,1,0,0,0,0,0,0,0,11,8.4,0.7,6.0,1.5,2,6,2,10,1,0.0,0.0,0.0,1.07,52,-39276,303362,3120,42396,200
200,173,9,1,True,2025-12-27T15:00:00Z,0.0,0.0,18,False,17,0,0,0,0,0,0,0,0,0,0,0,8,10.6,12.9,2.0,2.6,2,1,0,3,0,0.0,0.01,0.01,0.27,52,-15117,288605,4851,19968,200
200,183,15,0,True,2025-12-30T19:30:00Z,1.0,3.0,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-14097,273379,1705,15802,200
200,193,6,2,False,2026-01-03T15:00:00Z,2.0,0.0,20,False,80,0,0,0,2,0,0,0,0,0,0,0,20,7.8,5.0,8.0,2.1,0,5,4,9,1,0.05,0.01,0.06,1.39,51,-10401,267227,1986,12387,200
200,204,14,6,True,2026-01-07T20:15:00Z,2.0,2.0,21,False,32,1,0,0,1,0,0,0,0,0,0,0,28,38.6,13.8,22.0,7.4,0,3,1,4,0,0.07,0.01,0.08,0.84,51,-12059,255300,781,12840,200
200,215,12,2,False,2026-01-17T15:00:00Z,1.0,1.0,22,False,90,0,0,0,1,0,0,0,0,0,0,0,10,7.0,12.5,16.0,3.6,3,6,1,10,1,0.19,0.08,0.27,3.18,51,-9518,246221,2579,12097,200
200,224,18,2,True,2026-01-24T15:00:00Z,2.0,2.0,23,False,90,0,0,0,2,0,0,0,0,0,0,0,18,17.0,24.0,15.0,5.6,2,7,1,10,1,0.06,0.16,0.22,2.05,51,-900,245884,6045,6945,200
200,238,17,1,False,2026-02-02T20:00:00Z,3.0,0.0,24,False,79,0,0,0,3,0,0,0,1,0,0,0,5,3.8,24.2,2.0,3.0,0,2,0,2,1,0.02,0.02,0.04,1.15,50,-6496,239342,4531,11027,200
200,244,19,2,True,2026-02-07T15:00:00Z,0.0,2.0,25,False,65,0,0,0,2,0,0,0,0,0,0,0,11,10.0,17.4,19.0,4.6,2,7,1,10,1,0.11,0.03,0.14,0.99,50,-2531,237171,4766,7297,200
200,254,8,8,False,2026-02-11T19:40:00Z,2.0,3.0,26,False,90,1,0,0,2,0,0,0,0,0,0,1,32,43.6,27.3,28.0,9.9,2,4,2,8,1,0.09,0.13,0.22,1.8,50,-7213,229484,1981,9194,200
