id,lambda_h,lambda_a,cs_h_p,cs_a_p
441,0.9639305,1.1270697,0.3239821805715979,0.3813912023585824
442,1.106178,1.3098576,0.2698610957213904,0.3308217703628956
443,1.2658236,1.7708067,0.17021218654219897,0.2820090286129243
444,1.5320585,1.0705202,0.3428308125451717,0.21609743905751339
445,2.1784687,1.1872388,0.3050637984601858,0.113264368379759
446,1.6770763,1.6290435,0.19612727621118034,0.1869317674020199
447,1.7201179,0.89061797,0.41040223907059864,0.1790590480483464
448,1.8064313,0.7212526,0.4861429590072125,0.16425772273053996
449,1.9328355,0.6685121,0.5124705333108663,0.14476403756594092
450,0.7015396,1.3980402,0.24708470582765574,0.49582139114666474
451,1.2774553,1.2041566,0.29994635311801354,0.2787479344487886
452,0.88360035,1.4979593,0.22359211366940313,0.41329240076841633
453,1.4512151,1.3652714,0.25531478368410027,0.23429046261197795
454,1.9377308,1.0549288,0.34821783031216214,0.14405759865774678
455,1.0372868,1.2617693,0.28315464858248085,0.35441552837977697
456,1.2841821,0.9971048,0.36894646582356294,0.2768792544414443
457,0.97263986,1.6051931,0.20086010011467606,0.37808397177324415
458,2.223364,1.0316875,0.3564055362666373,0.10829913305379271
459,1.7882365,1.1587878,0.3138675596887238,0.1672723499784342
460,0.75466627,1.2699255,0.2808546864552016,0.47016755038470986
461,1.5463601,0.64311904,0.5256503568809451,0.21302939332330986
462,1.0746542,1.2874866,0.2759658688261885,0.34141647626737004
463,1.8299907,1.2691531,0.2810716801182263,0.16043494851548526
464,0.8914786,1.1750053,0.3088186072395097,0.41004918736289386
465,1.2458582,0.99555653,0.369518139400997,0.287695786226595
466,0.9621802,1.6173842,0.19842681301324708,0.38205932757174454
467,1.9455091,0.99715143,0.3689292694762925,0.14294222318109395
468,1.2110374,1.3976564,0.2471795305232413,0.29788964711884997
469,1.4464229,1.3456905,0.26036298736548213,0.23541579951960034
470,2.4540036,0.87327737,0.4175808945572162,0.08603520997648909
471,1.698652,0.862572,0.4220752437503322,0.18294297652645117
472,1.335233,0.99585044,0.3694095510583877,0.26309983756599087
473,1.5972391,0.8141798,0.44300263126244854,0.2024637642838344
474,1.2907324,1.1932045,0.3032493491509324,0.2750716290473946
475,0.6483103,1.1345844,0.32155672340462593,0.5229286375406015
476,1.7066164,1.0757694,0.34103594559823164,0.18149219864665864
477,1.504025,0.73554176,0.4792457950400878,0.2222401621482615
478,1.8360797,1.0103115,0.3641059939413747,0.1594615236139238
479,1.4564899,2.1148858,0.12068988259373599,0.23305802953327806
480,1.2343905,1.0674145,0.34389716127846576,0.2910138495070106
481,1.1823281,1.2166868,0.2962115381506494,0.3065655175446954
482,1.6351664,1.4933453,0.2246260061198702,0.19493035972622882
483,1.455738,0.9674921,0.3800352591644246,0.23323332810571562
484,1.1791661,1.2976948,0.273163218653023,0.3075363920291249
485,1.7525129,0.8601838,0.4230844617104383,0.17335340643362412
486,1.1231647,1.3674077,0.2547699964290582,0.3252497969863832
487,1.6340989,1.4633509,0.23146468667155176,0.1951385113706839
488,2.0151443,0.75968033,0.46781600445100546,0.13333459512538612
489,1.1406937,1.1632576,0.31246781591899314,0.31959828900866183
490,1.2521732,0.77098596,0.46255684193539087,0.2858847899128556
491,1.3245357,1.218393,0.2957066134812612,0.26592920575692425
492,1.7659104,0.71747726,0.4879817901599008,0.17104729832668814
493,0.87044346,1.5067396,0.22163776693688728,0.4187659525113912
494,1.8724974,1.2214937,0.29479115329235306,0.1537618099829022
495,1.6243063,1.1510546,0.3163041172126887,0.1970583392700698
496,1.9436153,0.8462697,0.42901240712436367,0.14321298099222127
497,1.85305,0.8490686,0.42781334565170204,0.15677964814329648
498,1.3370862,1.0132372,0.3630422769005907,0.26261273743810565
499,1.892955,0.7604841,0.4674401401795842,0.15065002073150002
500,1.077706,1.2069646,0.29910532054192046,0.3403761598983368
501,1.4729475,1.0703876,0.3428762607939247,0.22925431147618786
502,0.861967,1.4949913,0.22425661749507375,0.42233067028653604
503,1.1840509,1.1099161,0.32958747480313183,0.30603783267138673
504,1.3301574,1.072165,0.3422673791758688,0.2644385275266022
505,1.4184464,1.2227975,0.29440707134898414,0.2420941948702377
506,1.463191,1.0529071,0.34892251477877334,0.23150168702904278
507,1.0838006,1.5701189,0.2080286264039952,0.3383080528051173
508,1.1483552,1.4434773,0.23611019985122955,0.31715907358910367
509,1.7611067,0.5459878,0.5792693114077769,0.1718705991765777
510,1.4382682,1.5243461,0.21777023574762952,0.2373431928262112
511,1.8338567,1.0304725,0.35683882051687627,0.15981622244616234
512,1.1821718,1.4136686,0.24325352436542003,0.30661343099294747
513,1.780487,1.5315424,0.21620896830532452,0.1685731133500562
514,2.214767,0.78891885,0.45433580671146917,0.10923271959033681
515,1.3127246,1.0803772,0.33946816023796533,0.2690885615238355
516,1.427016,1.1984531,0.3016619500206591,0.2400286154721531
517,1.3608776,1.7969341,0.16582442101731235,0.256438972771019
518,0.9462522,1.5900619,0.20392181438317158,0.38819343923543304
519,1.905561,1.1453514,0.31811317710286213,0.14876402165465274
520,1.5958819,1.0659859,0.3443887982415485,0.20273867583424343
521,1.619225,0.88160485,0.4141179476649071,0.19806196333587975
522,2.2079587,1.3438998,0.2608295898318523,0.10997778004550933
523,1.3188703,0.97106683,0.3786791713235758,0.2674399892996807
524,1.4581013,1.4104203,0.24404490208702762,0.23268283746734014
525,2.263364,1.1299264,0.3230579907138423,0.10405969967468694
526,1.3527362,1.3404843,0.2617219375233552,0.2585351120337382
527,1.8433331,1.0448575,0.35174250276623514,0.15830966247365694
528,1.4666458,1.1301936,0.3229716997773065,0.23070337084041878
529,2.1225815,0.6638339,0.5148735831004957,0.1197657732074477
530,0.9768342,1.2379164,0.2899896243386877,0.3765014999761768
531,1.0381799,1.3054266,0.27105943699070373,0.3540991392474349
532,1.133278,2.053093,0.12837417203194554,0.3219770751518706
533,1.4086412,1.2606966,0.28345852232742413,0.24447942274394466
534,1.4524851,0.945189,0.38860639418312654,0.2339931514979688
535,1.6727257,1.1729718,0.3094472027575586,0.18774658105206285
536,1.5001833,0.8870865,0.4118541128547519,0.22309544788613436
537,1.3437294,1.1900517,0.3042069274675132,0.26087405399572794
538,1.1176411,1.3943937,0.24798726302077262,0.32705126905119986
539,1.1452322,1.2495435,0.2866375205794095,0.318151100523272
540,1.6485442,1.0134332,0.36297113553249777,0.19234064106867282
541,2.0141616,0.8204729,0.440223523290877,0.13346557785064248
542,1.9733222,0.8325621,0.4349336284255211,0.13902427683899293
543,1.2904538,0.74089074,0.47668916511362763,0.2751482684828296
544,0.8908621,1.2812015,0.27770570733594263,0.410302055845401
545,1.3267825,1.5714742,0.20774693197604702,0.265332440782601
546,0.9411423,1.2901386,0.27523500140966856,0.39018213592044143
547,1.6152693,0.85036534,0.42725893613740346,0.19884681185366518
548,1.4689188,1.3108629,0.2695899586128138,0.23017965040713012
549,1.9104334,0.7473202,0.47363415856195157,0.14804140701777635
550,1.142569,1.1896734,0.30432201233990724,0.3189995275834507
551,1.5510648,0.6443754,0.524990372713255,0.2120296789509138
552,1.9793651,0.7740151,0.46115780177835536,0.13818736052164685
553,1.1244909,1.028128,0.3576763973519956,0.3248187443540746
554,1.2409239,1.5647135,0.20915594130669793,0.2891188164786889
555,1.183485,1.9118152,0.14783712472004054,0.30621105928578307
556,1.1718867,1.0244676,0.35898803527718265,0.30978317620211815
557,1.0856822,1.1140429,0.32823016590791126,0.3376721012771102
558,1.2854726,0.7645521,0.46554245078289486,0.2765221738798966
559,0.5556241,1.5009797,0.2229178889102626,0.5737140836085267
560,1.7032889,1.1606166,0.31329410104443384,0.18209692273039552
561,1.6407181,1.1764529,0.3083719101416411,0.19385143292580206
562,1.1774898,1.4289585,0.23956285661344967,0.3080523394381719
563,1.7124717,1.2795322,0.2781696420664521,0.18043295447677274
564,1.3337768,1.2608892,0.28340395774332966,0.26348320201575803
565,1.9103508,1.0216371,0.3600055813573351,0.14805362955773516
566,1.882002,0.9015727,0.4059309446719703,0.15230814279669566
567,1.2418641,1.0285321,0.3575318841531249,0.2888471246332347
568,1.8021318,0.7701887,0.462925771951064,0.1649651475063725
569,1.2084384,0.73815227,0.47799635450814065,0.2986648432140721
570,1.0887382,1.2754611,0.2793043556297571,0.3366417506951833
571,1.3561676,1.5168055,0.21941830088750466,0.2576495796352868
572,1.1344498,1.3143092,0.268662513415129,0.32160000281687323
573,1.3953102,0.9530086,0.3855795193846669,0.24776011151933386
574,1.9244918,1.1155794,0.32772624103768744,0.1459761171309369
575,1.7732966,1.2789832,0.2783223800926042,0.1697890715726168
576,1.0126966,1.8718338,0.15386382725893016,0.36323859378554396
577,1.1883236,1.3452032,0.2604898915459164,0.30473305320667027
578,0.96783984,1.5124639,0.2203728543181855,0.37990313210562277
579,1.6114688,1.1682206,0.31092090818343115,0.19960379723159596
580,1.1903185,1.3500309,0.2592354331349901,0.3041257812725187
581,0.98463935,1.6267065,0.1965860471768029,0.3735743040754488
582,1.0348914,0.92208433,0.397689491501538,0.35526549997868556
583,1.7826849,0.88647664,0.4121053678962116,0.16820315648268108
584,1.7060097,1.2150091,0.29670890716416776,0.1816022997502822
585,2.0385253,0.9736785,0.3776914739225018,0.13025609777079722
586,1.8249439,0.8508815,0.4270384527824386,0.1612462815646231
587,1.1705761,1.173353,0.30932929440068074,0.31018942908003366
588,1.1938535,1.3142314,0.26868342666349176,0.30305261772650705
589,1.986524,0.90796435,0.4033446641449176,0.13720242884462336
590,1.4347141,1.2141706,0.29695779862264354,0.23818814592029833
591,0.8530084,1.1585085,0.3139552352364357,0.42613116427338416
592,1.5148797,0.8512131,0.4268968789848598,0.2198412052353712
593,1.3328749,0.7805692,0.45814523024464154,0.26372093906266725
594,1.3969845,1.3096836,0.2699080652118748,0.2473456719145903
595,1.9816045,0.8536216,0.42586993615863433,0.13787850754238645
596,1.7507099,1.4177132,0.24227175962252107,0.17366613219235097
597,0.63930184,1.9096466,0.14815785321336478,0.5276607035273082
598,1.1468979,2.182821,0.11277317901236196,0.3176216061471798
599,1.4026499,1.311354,0.2694575918225283,0.24594844213584433
600,1.8213544,0.9045849,0.40471005259205417,0.16182583283186955
601,1.7336208,1.402888,0.2458899037374305,0.1766583256080002
602,1.3759519,1.1861079,0.3054089917469629,0.252602632244476
603,1.2734153,1.1299062,0.3230645375981118,0.27987629991491214
604,1.721706,0.8169336,0.44178437398984516,0.17877500586730416
605,0.92945,0.9964398,0.36919189796090346,0.39477102914055046
606,1.515038,0.82774025,0.4370358665892669,0.21980641020673583
607,1.0253507,0.80932933,0.4451566073024618,0.35867115544842904
608,1.3137244,0.87030786,0.41882274106786244,0.26881967484936775
609,1.4780393,0.69444275,0.49935266293340314,0.22809011228346374
610,1.1352628,0.8941267,0.40896477080414617,0.32133865163689124
611,0.9000084,0.9248442,0.3965934375576424,0.406566446311177
612,0.907125,0.6406956,0.5269257966433357,0.40368335310056463
613,0.8705971,1.052784,0.3489654842966242,0.4187016097748793
614,0.9515627,0.8174907,0.44153831412622047,0.3861374243791628
615,1.0505153,0.66188216,0.5158794705477254,0.3497580609496172
616,0.98413736,1.0986706,0.33331469733764035,0.3737618803032697
617,1.0096428,1.0372334,0.3544344564935106,0.3643495305879853
618,1.1010956,0.8757834,0.41653574328013876,0.33250741755366564
619,1.1359766,0.67231345,0.5105261545645638,0.32110939717992054
620,1.5454532,0.8930319,0.4094127561820825,0.21322265340955132
621,0.8961628,0.9152813,0.4004041973415323,0.4081329304308573
622,1.3540465,1.10021,0.33280201324886155,0.25819661797190874
623,1.0591056,0.8015822,0.4486186725482093,0.3467664276488096
624,1.0610157,0.86549896,0.42084166263503164,0.346104713642403
625,0.90781635,0.8186341,0.4410337506483784,0.40340436262466545
626,1.0297155,0.72791815,0.48291333806015446,0.3571090392355296
627,1.0365847,0.88912797,0.41101419047726623,0.35466442084026456
628,1.365623,0.9880439,0.3723046219003352,0.25522505087175185
629,1.109265,0.8051296,0.44703007832624103,0.3298021420215311
630,1.1516957,0.688789,0.502183866607058,0.3161014021501054
631,0.9602773,1.334002,0.263423879760254,0.38278702708145346
632,0.88868374,0.77342945,0.4614279691948666,0.4111968165512021
633,0.9710103,0.72311026,0.4852407202788112,0.3787005691127898
634,0.9451198,0.7834552,0.4568249325487536,0.3886332868967507
635,1.1750494,0.96380204,0.3814401941004877,0.30880498672169837
636,1.1684197,0.9605787,0.3826716881408708,0.3108590180176019
637,1.1090876,0.72348994,0.48505651844922065,0.329860647546718
638,1.0501685,1.1173767,0.32713775316230315,0.349879369461581
639,1.0470054,0.6666756,0.5134125387837961,0.3509878106956332
640,0.99099964,0.8115343,0.4441761405345759,0.37120582219204595
641,1.0314301,0.9029458,0.4053739409018452,0.35649727614271315
642,1.0969907,0.75382966,0.47056106173652845,0.3338750925886843
643,0.90285397,0.8116451,0.44412692641062096,0.40541117635009377
644,0.80006486,1.2600865,0.2836315091152505,0.4492999019521211
645,0.9325338,0.9133505,0.4011780301088269,0.393555506227477
646,1.0125422,0.8723263,0.4179782231054986,0.36329467288753337
647,1.5526949,0.94842356,0.3873514599174285,0.2116843987278227
648,0.91497624,0.9472713,0.3877980505446937,0.40052636130905966
649,0.9811962,0.9561052,0.38438739591374854,0.37486277243172567
650,1.0199397,0.93307257,0.3933435300440926,0.36061717489353035
651,0.9060991,1.2803935,0.2779301731753365,0.4040977085826036
652,1.2479787,1.1180779,0.32690845268635754,0.28708640050818995
